epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,11205.8,1.46821,2.95592,1.89699,0.69168,0.62881,0.68922,0.35105,1.69392,2.76938,1.97854,0.000413238,0.000413238,0.000413238
57,11404.3,1.45594,2.93233,1.88387,0.67753,0.62907,0.671,0.33667,1.70142,2.88628,1.99807,0.000410262,0.000410262,0.000410262
58,11602.6,1.46874,2.9832,1.90233,0.6816,0.62912,0.67745,0.33424,1.6854,2.87788,1.95655,0.000407248,0.000407248,0.000407248
59,11801.2,1.44919,2.88168,1.88636,0.70774,0.62231,0.68305,0.34908,1.67816,2.81034,1.97657,0.000404194,0.000404194,0.000404194
60,11999.3,1.4546,2.89638,1.89572,0.66569,0.62563,0.66891,0.34018,1.65952,2.86546,1.95783,0.000401104,0.000401104,0.000401104
61,12197.9,1.44967,2.89507,1.87899,0.67544,0.63163,0.67904,0.34719,1.70038,2.80475,1.96872,0.000397977,0.000397977,0.000397977
62,12396,1.43273,2.89383,1.87479,0.6701,0.66005,0.69231,0.35853,1.67356,2.76927,1.94546,0.000394814,0.000394814,0.000394814
63,12595.2,1.42918,2.83347,1.87169,0.64459,0.66203,0.6946,0.35894,1.66607,2.73487,1.942,0.000391616,0.000391616,0.000391616
64,12794.3,1.43206,2.79714,1.86602,0.68496,0.6458,0.69479,0.35699,1.69364,2.71614,1.98347,0.000388383,0.000388383,0.000388383
65,12991.8,1.43102,2.78927,1.863,0.66781,0.64118,0.6865,0.34718,1.68968,2.73688,1.98364,0.000385117,0.000385117,0.000385117
66,13190,1.43176,2.81406,1.86811,0.67646,0.64623,0.69323,0.35889,1.65387,2.70009,1.95058,0.000381818,0.000381818,0.000381818
67,13387.7,1.43406,2.78003,1.87287,0.67304,0.64199,0.68677,0.35434,1.68619,2.76304,1.98142,0.000378488,0.000378488,0.000378488
68,13586.8,1.42469,2.82576,1.86539,0.67999,0.64084,0.68264,0.34821,1.70271,2.81526,1.99055,0.000375126,0.000375126,0.000375126
69,13784.7,1.43153,2.84172,1.8634,0.66305,0.64731,0.69857,0.35826,1.66206,2.72919,1.97093,0.000371734,0.000371734,0.000371734
70,13982.7,1.41869,2.78207,1.86976,0.68538,0.63782,0.69245,0.35342,1.65245,2.75285,1.94592,0.000368313,0.000368313,0.000368313
71,14181.1,1.40991,2.74889,1.8526,0.72302,0.6345,0.70526,0.36134,1.67741,2.68301,1.95669,0.000364863,0.000364863,0.000364863
